id,url,header,endereço,extras,Bairro,Retirado em,comodos_limpo,comodos_limpos,banheiros_limpos,garagens_limpas,preço_limpo,condomínio_limpo,area_limpo,Condomínio fechado,Acesso para deficientes,Portão eletrônico,Vista panorâmica,Aquecimento,Hall de entrada,Salão de jogos,Cozinha,Porcelanato,Despensa,Piscina para adulto,Varanda,Cozinha grande,Churrasqueira,Espaço gourmet,Depósito,Portaria 24h,Jardim,Janela grande,Copa,Estacionamento para visitantes,Próximo a transporte público,Quadra de tênis,Gramado,Móvel planejado,Vigia,Cabeamento estruturado,TV a cabo,Vista para lago,Próximo a hospitais,Spa,Perto de vias de acesso,Vista para o mar,Academia,Espaço verde / Parque,Bicicletário,Espaço teen,Box blindex,Ar-condicionado,Janela de alumínio,Recepção,Quadra poliesportiva,Segurança 24h,Garagem,Piscina,Ambientes integrados,Aceita animais,Varanda gourmet,Próximo a escola,Quintal,Vista exterior,Circuito de segurança,Isolamento acústico,Andar inteiro,Churrasqueira na varanda,Conexão à internet,Elevador,Sauna,Armário na cozinha,Escritório,Piscina infantil,Sala grande,Sala de jantar,Playground,Próximo a shopping,Mais de um andar,Mobiliado,Sistema de alarme,Área de lazer,Lavanderia,Área de serviço,Cozinha americana,Piso de madeira,Interfone,Gás Encanado,Vista para a montanha,Ventilação natural,Closet,Armário embutido,Lavabo,Armário embutido no quarto,Salão de festas,Piso laminado,Gesso - Sanca - Teto Rebaixado,Quarto de serviço,Gerador elétrico
2494003097,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-65m2-venda-RS900000-id-2494003097/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Gomes Carneiro, 54 - Ipanema, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Ar-condicionado, Bicicletário, Portaria 24h",Ipanema,2021-04-14 10:36:00,0,2,2,0,900000,1200,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513330208,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-60m2-venda-RS750000-id-2513330208/,"Apartamento com 2 Quartos à Venda, 60m²","Rua Barão da Torre, 32 - Ipanema, Rio de Janeiro - RJ","Elevador, Ar-condicionado, Aceita animais, Bicicletário, Portaria 24h",Ipanema,2021-04-14 10:36:00,0,2,1,0,750000,998,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492537104,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-109m2-venda-RS1988000-id-2492537104/,"Apartamento com 3 Quartos à Venda, 109m²","Rua Almirante Saddock de Sá - Ipanema, Rio de Janeiro - RJ","Área de serviço, Aceita animais, Escritório, Bicicletário, Armário embutido",Ipanema,2021-04-14 10:36:00,0,3,2,1,1988000,1119,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2512731844,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS2300000-id-2512731844/,"Apartamento com 3 Quartos à Venda, 120m²","Rua Visconde de Pirajá, 128 - Ipanema, Rio de Janeiro - RJ","Elevador, Ar-condicionado, Aceita animais, Portão eletrônico",Ipanema,2021-04-14 10:36:00,0,3,3,1,2300000,1300,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498581711,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-350m2-venda-RS5180000-id-2498581711/,"Apartamento com 4 Quartos à Venda, 350m²","Rua Prudente de Morais, 1240 - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Condomínio fechado, Playground, Espaço gourmet",Ipanema,2021-04-14 10:36:00,0,4,6,11,5180000,4800,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500235384,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-203m2-venda-RS4200000-id-2500235384/,"Apartamento com 3 Quartos à Venda, 203m²","Rua Nascimento Silva, 303 - Ipanema, Rio de Janeiro - RJ","Elevador, Aceita animais",Ipanema,2021-04-14 10:36:00,0,3,2,2,4200000,2700,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511990148,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-75m2-venda-RS950000-id-2511990148/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Barão da Torre, 82 - Ipanema, Rio de Janeiro - RJ","Elevador, Área de serviço, Ar-condicionado, Aceita animais, Bicicletário",Ipanema,2021-04-14 10:36:00,0,2,2,1,950000,1000,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512919281,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-85m2-venda-RS1600000-id-2512919281/,"Apartamento com 3 Quartos à Venda, 85m²","Rua Alberto de Campos, 101 - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Ar-condicionado, Aceita animais, Jardim",Ipanema,2021-04-14 10:36:00,0,3,3,1,1600000,1260,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502437318,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-63m2-venda-RS699000-id-2502437318/,"Apartamento com Quarto à Venda, 63m²","Rua Nascimento Silva - Ipanema, Rio de Janeiro - RJ","Churrasqueira, Elevador, Academia, Condomínio fechado, Área de serviço",Ipanema,2021-04-14 10:36:00,0,1,1,0,699000,630,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501769879,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-75m2-venda-RS839000-id-2501769879/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Alberto de Campos - Ipanema, Rio de Janeiro - RJ","Elevador, Aceita animais, Portaria 24h",Ipanema,2021-04-14 10:36:00,0,2,2,0,839000,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466496582,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-49m2-venda-RS629000-id-2466496582/,"Apartamento com Quarto à Venda, 49m²","Rua Jangadeiros, 15 - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Ar-condicionado, Portão eletrônico",Ipanema,2021-04-14 10:36:00,0,1,1,0,629000,550,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502659291,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-94m2-venda-RS1450000-id-2502659291/,"Apartamento com Quarto à Venda, 94m²","Rua Nascimento Silva - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Playground, Ar-condicionado, Aceita animais",Ipanema,2021-04-14 10:36:00,0,1,2,1,1450000,1400,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510802417,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-220m2-venda-RS5000000-id-2510802417/,"Apartamento com 4 Quartos à Venda, 220m²","Rua Prudente de Morais, 1485 - Ipanema, Rio de Janeiro - RJ","Mobiliado, Playground, Ar-condicionado, Aceita animais, Cozinha americana",Ipanema,2021-04-14 10:36:00,0,4,4,2,5000000,2460,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512456437,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-40m2-venda-RS750000-id-2512456437/,"Apartamento com Quarto à Venda, 40m²","Rua Visconde de Pirajá, 04 - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Ar-condicionado, Aceita animais, Bicicletário",Ipanema,2021-04-14 10:36:00,0,1,1,0,750000,580,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508610836,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-70m2-venda-RS1490000-id-2508610836/,"Apartamento com Quarto à Venda, 70m²","Rua Visconde de Pirajá, 66 - Ipanema, Rio de Janeiro - RJ","Piscina, Mobiliado, Elevador, Academia, Condomínio fechado",Ipanema,2021-04-14 10:36:00,0,1,1,1,1490000,2300,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495943587,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-123m2-venda-RS1400000-id-2495943587/,"Apartamento com 3 Quartos à Venda, 123m²","Rua Visconde de Pirajá, 221 - Ipanema, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Ar-condicionado, Aceita animais, Portaria 24h",Ipanema,2021-04-14 10:36:00,0,3,2,0,1400000,1200,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508269673,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-30m2-venda-RS850000-id-2508269673/,"Apartamento com Quarto à Venda, 30m²","Ipanema, Rio de Janeiro - RJ","Elevador, Bicicletário, Portaria 24h, Cozinha americana, Portão eletrônico",Ipanema,2021-04-14 10:36:00,0,1,1,0,850000,480,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494149584,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-127m2-venda-RS1870000-id-2494149584/,"Apartamento com 3 Quartos à Venda, 127m²","Rua Barão de Jaguaripe, 162 - Ipanema, Rio de Janeiro - RJ","Varanda gourmet, Ar-condicionado, Aceita animais",Ipanema,2021-04-14 10:36:00,0,3,3,0,1870000,930,127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510417826,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-105m2-venda-RS1980000-id-2510417826/,"Apartamento com 3 Quartos à Venda, 105m²","Rua Joaquim Nabuco, quadra praia ipanema - Ipanema, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Playground, Ar-condicionado, Aceita animais",Ipanema,2021-04-14 10:36:00,0,3,3,1,1980000,1500,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512469907,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1550000-id-2512469907/,"Apartamento com 3 Quartos à Venda, 120m²","Avenida Rainha Elizabeth da Bélgica, 637 - Ipanema, Rio de Janeiro - RJ","Aceita animais, Bicicletário, Portaria 24h, Portão eletrônico",Ipanema,2021-04-14 10:36:00,0,3,2,1,1550000,1253,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510578642,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-196m2-venda-RS2950000-id-2510578642/,"Apartamento com 4 Quartos à Venda, 196m²","Rua Canning - Ipanema, Rio de Janeiro - RJ","Aceita animais, Portaria 24h, Closet",Ipanema,2021-04-14 10:36:00,0,4,3,1,2950000,2700,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2505671018,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-140m2-venda-RS2400000-id-2505671018/,"Apartamento com 4 Quartos à Venda, 140m²","Rua Vinícius de Moraes - Ipanema, Rio de Janeiro - RJ","Playground, Salão de festas, Portaria 24h, Portão eletrônico",Ipanema,2021-04-14 10:36:00,0,4,4,1,2400000,1890,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2499500828,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-200m2-venda-RS6000000-id-2499500828/,"Apartamento com 4 Quartos à Venda, 200m²","Rua Redentor - Ipanema, Rio de Janeiro - RJ","Elevador, Ar-condicionado, Closet",Ipanema,2021-04-14 10:36:00,0,4,4,1,6000000,1800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2474096076,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-85m2-venda-RS2000000-id-2474096076/,"Apartamento com 2 Quartos à Venda, 85m²","Rua Prudente de Morais - Ipanema, Rio de Janeiro - RJ","Piscina, Churrasqueira, Elevador, Academia, Condomínio fechado",Ipanema,2021-04-14 10:36:00,0,2,2,1,2000000,3200,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514156900,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1610000-id-2514156900/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Ar-condicionado, Salão de festas, Bicicletário",Ipanema,2021-04-14 10:36:00,0,3,3,1,1610000,1000,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2513132973,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-73m2-venda-RS1255000-id-2513132973/,"Apartamento com 2 Quartos à Venda, 73m²","Avenida Rainha Elizabeth da Bélgica, 706 - Ipanema, Rio de Janeiro - RJ","Condomínio fechado, Aceita animais, Bicicletário, Portaria 24h, Portão eletrônico",Ipanema,2021-04-14 10:36:00,0,2,1,0,1255000,1100,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427768796,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-71m2-venda-RS3000000-id-2427768796/,"Apartamento com 2 Quartos à Venda, 71m²","Avenida Epitácio Pessoa - Ipanema, Rio de Janeiro - RJ",Vista panorâmica,Ipanema,2021-04-14 10:36:00,0,2,2,0,3000000,750,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493168917,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS2200000-id-2493168917/,"Apartamento com 3 Quartos à Venda, 110m²","Avenida Rainha Elizabeth da Bélgica, 453 - Ipanema, Rio de Janeiro - RJ",,Ipanema,2021-04-14 10:36:00,0,3,3,1,2200000,1600,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508191475,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-44m2-venda-RS770000-id-2508191475/,Apartamento com Quarto à Venda/Aluguel 44m²,"Rua Francisco Otaviano, 155 - Ipanema, Rio de Janeiro - RJ","Elevador, Academia, Condomínio fechado, Sauna",Ipanema,2021-04-14 10:36:00,0,1,1,0,1000,2473,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508189802,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-44m2-venda-RS770000-id-2508189802/,Apartamento com Quarto à Venda/Aluguel 44m²,"Rua Francisco Otaviano, 155 - Ipanema, Rio de Janeiro - RJ","Mobiliado, Elevador, Academia, Condomínio fechado, Lavanderia",Ipanema,2021-04-14 10:36:00,0,1,1,0,1000,2473,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508061789,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-200m2-venda-RS6800000-id-2508061789/,"Apartamento com 3 Quartos à Venda, 200m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ","Varanda, Elevador, Área de serviço, Ar-condicionado, Armário embutido",Ipanema,2021-04-14 10:36:00,0,3,4,2,6800000,2310,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2514872726,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-75m2-venda-RS890000-id-2514872726/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Vinícius de Moraes, 208 - Ipanema, Rio de Janeiro - RJ","Elevador, Área de serviço, Aceita animais, Interfone, Sistema de alarme",Ipanema,2021-04-14 10:36:00,0,2,1,0,890000,1100,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2512826622,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-98m2-venda-RS1550000-id-2512826622/,"Apartamento com 3 Quartos à Venda, 98m²","Rua Nascimento Silva - Ipanema, Rio de Janeiro - RJ","Varanda, Elevador, Playground, Área de serviço",Ipanema,2021-04-14 10:36:00,0,3,3,1,1550000,1800,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514978588,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-60m2-venda-RS820000-id-2514978588/,"Apartamento com Quarto à Venda, 60m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ","Varanda, Elevador, Condomínio fechado, Área de serviço, Ar-condicionado",Ipanema,2021-04-14 10:36:00,0,1,2,0,820000,715,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514334807,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-260m2-venda-RS6500000-id-2514334807/,"Apartamento com 4 Quartos à Venda, 260m²","Avenida Epitácio Pessoa, 2300 - Ipanema, Rio de Janeiro - RJ","Piscina, Churrasqueira, Elevador, Academia, Condomínio fechado",Ipanema,2021-04-14 10:36:00,0,4,5,3,6500000,3870500,260,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
